gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual_Churn,Churn_Probability,Risk_Segment,MonthlyCharges_Actual,Annual_Value
1,0,0,0,-0.0229138394439287,1,0,1,1,1,0,0,1,0,1,0.9433573742558548,1,0,1,0,0,0,0.5770289609963339,Medium Risk,93.4,1120.8000000000002
1,0,0,0,1.4440644999160286,1,1,1,1,1,1,1,1,1,1,1.7338983751675856,1,0,1,0,0,0,0.21534321149440608,Low Risk,117.2,1406.4
0,0,1,0,-1.0823981956483424,1,0,0,0,0,0,0,0,0,0,-1.5113056495835118,0,1,0,0,0,1,0.3139260177621647,Low Risk,19.5,234.0
1,0,1,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.5212704521160123,0,1,0,0,1,0,0.316805387032059,Low Risk,19.20000000000001,230.40000000000012
1,0,0,0,-0.0229138394439287,1,0,0,0,0,0,1,1,0,0,0.8652997544179315,1,0,0,1,0,0,0.7588384228036148,High Risk,91.05,1092.6
0,0,1,1,-0.8786512040705705,1,0,0,0,0,0,0,0,2,0,-1.4648032377651747,0,1,1,0,0,0,0.06779148183062893,Low Risk,20.9,250.79999999999998
0,0,1,1,1.403315101600474,0,0,1,1,0,0,0,0,2,0,-0.9582591090297168,0,0,0,0,0,0,0.024984205365623825,Low Risk,36.15,433.79999999999995
0,1,1,0,0.955071720129376,1,1,0,0,0,1,0,0,0,1,0.3936324345462264,1,0,0,0,0,0,0.45585215869210943,Medium Risk,76.85,922.1999999999999
0,0,0,0,-0.9601500007016792,1,1,0,0,0,0,1,1,0,0,0.976573382697524,1,0,0,1,0,1,0.8984557979803812,High Risk,94.4,1132.8000000000002
1,0,1,0,1.5255632965471373,1,1,0,1,1,1,1,0,2,0,0.3687204282149743,0,0,1,0,0,0,0.03877881209534942,Low Risk,76.1,913.1999999999999
0,0,1,0,1.158818711707148,1,1,0,0,0,0,0,0,2,0,-1.348547208219332,0,1,0,0,1,0,0.02734653314076937,Low Risk,24.4,292.79999999999995
1,1,1,0,0.1400837538182887,1,1,0,0,0,0,0,1,0,1,0.6344484957483293,1,0,0,1,0,1,0.8106932502626644,High Risk,84.1,1009.1999999999999
1,0,0,0,-0.3489090259683637,1,1,0,1,0,0,1,1,0,1,1.1509574270162883,1,0,0,0,0,0,0.8062255494519885,High Risk,99.65,1195.8000000000002
1,0,1,1,1.5663126948626918,1,0,0,0,0,0,0,0,2,0,-1.5046624478951778,0,1,1,0,0,0,0.011385226873361772,Low Risk,19.700000000000003,236.40000000000003
0,0,1,1,0.832823525182713,1,0,0,0,0,0,0,0,1,0,-1.5096448491614285,0,1,0,0,0,0,0.03829290878155115,Low Risk,19.54999999999999,234.59999999999988
1,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,1,-0.6842270393859445,0,0,0,0,1,0,0.5774046310866916,Medium Risk,44.4,532.8
1,1,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-0.6975134427626122,0,0,0,1,0,0,0.694569247035816,Medium Risk,44.0,528.0
1,0,1,1,-1.0823981956483424,1,0,0,1,1,0,0,0,0,1,-0.3221725473717484,0,0,0,0,1,1,0.5078280139154401,Medium Risk,55.3,663.5999999999999
0,0,0,1,-1.2453957889105598,1,0,0,0,0,0,0,0,0,1,-1.5079840487393448,0,1,0,1,0,1,0.45280556075647294,Medium Risk,19.6,235.20000000000002
1,1,1,0,0.1400837538182887,1,1,0,0,0,0,0,1,0,1,0.6726469054562493,1,0,1,0,0,1,0.7514599507235212,High Risk,85.25,1023.0
1,0,0,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.4930368449405935,0,1,0,0,1,0,0.3251214392394745,Low Risk,20.050000000000004,240.60000000000005
1,0,0,0,0.0585849571871799,1,0,0,0,0,0,0,0,0,0,-1.5046624478951778,0,1,0,0,1,0,0.1817601510809374,Low Risk,19.700000000000003,236.40000000000003
0,0,0,0,0.0585849571871799,1,0,0,0,0,0,0,0,0,0,-1.4830720424080928,0,1,0,0,1,0,0.1815479084800735,Low Risk,20.35,244.20000000000002
0,0,1,1,-0.389658424283918,1,1,0,0,0,0,0,0,2,1,-1.3086879980893285,0,1,1,0,0,0,0.08138244221042074,Low Risk,25.6,307.20000000000005
0,1,0,0,-0.715653610808353,1,0,0,0,0,0,1,1,0,1,0.8802469582166829,1,0,0,1,0,0,0.8934563301200215,High Risk,91.5,1098.0
1,0,1,1,0.5883271352893868,1,0,1,1,1,0,0,1,1,1,1.0330405970483618,1,0,0,1,0,0,0.2957616128676996,Low Risk,96.1,1153.1999999999998
0,1,1,0,1.158818711707148,1,1,1,1,1,1,0,0,0,1,0.9699301810091904,1,0,1,0,0,0,0.3234699540778135,Low Risk,94.2,1130.4
0,1,0,0,-1.2861451872261145,1,1,0,0,0,0,0,1,0,1,0.6660037037679153,1,0,0,1,0,1,0.9291107314386915,High Risk,85.05,1020.5999999999999
1,0,0,0,1.2403175083382567,1,1,0,0,0,0,0,0,2,0,-1.320313601043913,0,1,0,0,1,0,0.02665018233214264,Low Risk,25.25,303.0
1,0,0,0,-1.2046463905950056,1,0,0,0,1,0,0,0,0,1,0.2856804071108009,1,0,1,0,0,0,0.8054263278760951,High Risk,73.6,883.1999999999999
1,0,1,1,-0.4304078225994724,1,0,1,0,0,0,0,0,0,0,0.3321828189291382,1,0,0,0,0,0,0.4477082134340861,Medium Risk,75.0,900.0
1,0,1,1,-0.3081596276528093,1,1,0,0,0,0,0,0,2,0,-1.3120095989334954,0,1,1,0,0,0,0.060557954014010984,Low Risk,25.5,306.0
1,0,0,0,0.955071720129376,1,0,0,1,0,1,1,1,1,1,0.3570948252603902,0,0,0,0,0,0,0.13430042598098965,Low Risk,75.75,909.0
0,0,1,0,-1.2861451872261145,0,0,0,0,0,0,0,1,0,0,-0.9964575187376364,0,0,0,1,0,0,0.7917904311887266,High Risk,35.0,420.0
0,0,0,0,-1.2453957889105598,1,0,0,0,1,0,0,0,0,1,0.3587556256824736,1,0,0,1,0,1,0.855620604323428,High Risk,75.8,909.5999999999999
1,0,0,0,-1.2046463905950056,1,1,0,1,1,0,1,1,0,1,1.3402886751338037,1,0,0,0,0,1,0.8923002214652791,High Risk,105.35,1264.1999999999998
0,0,1,1,1.607062093178246,1,1,1,1,0,1,0,0,2,0,0.0581507492853659,0,0,1,0,0,0,0.014134896484593533,Low Risk,66.75,801.0
0,0,0,0,-0.7971524074394618,0,0,0,0,0,0,0,0,0,1,-1.3651552124401665,0,0,0,1,0,1,0.7272730711916284,High Risk,23.9,286.79999999999995
1,0,1,1,0.0993343555027343,1,0,0,1,0,1,1,0,1,1,0.8204581430216781,1,0,0,1,0,0,0.384012421941649,Low Risk,89.7,1076.4
1,1,0,0,0.506828338658278,1,1,0,0,0,0,1,1,0,1,0.9599653784766896,1,0,0,0,0,0,0.7533414903396777,High Risk,93.9,1126.8000000000002
1,0,1,0,-1.2861451872261145,1,0,0,0,1,0,0,0,0,0,0.3438084218837223,1,0,1,0,0,0,0.7635134212172039,High Risk,75.35,904.1999999999999
0,0,1,1,0.6290765336049412,1,1,1,1,0,0,1,1,0,1,1.336967074289637,1,0,1,0,0,0,0.5234603149312012,Medium Risk,105.25,1263.0
0,0,1,1,-0.3489090259683637,1,0,0,0,0,0,0,0,2,0,-1.5046624478951778,0,1,0,0,1,0,0.048121433237781785,Low Risk,19.700000000000003,236.40000000000003
1,1,0,0,1.4440644999160286,1,1,0,1,1,0,0,1,0,1,1.0263973953600285,1,0,0,1,0,0,0.6028601632700784,Medium Risk,95.9,1150.8000000000002
1,0,0,0,-1.0823981956483424,1,0,0,0,0,0,1,0,0,1,0.5148708653583197,1,0,1,0,0,1,0.828334535193813,High Risk,80.5,966.0
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,2,0,1.6425543519529948,1,0,0,0,0,0,0.059495081914940254,Low Risk,114.45,1373.4
0,0,0,0,-0.5119066192305812,0,0,0,0,0,0,0,0,0,0,-1.3319392039984972,0,0,1,0,0,0,0.5409457705398739,Medium Risk,24.9,298.79999999999995
1,0,1,0,-0.3489090259683637,1,0,0,0,0,0,0,0,2,0,-1.5030016474730945,0,1,0,0,1,0,0.06018732873426803,Low Risk,19.749999999999993,236.99999999999991
0,0,0,0,0.0178355588716256,1,1,0,1,0,0,1,1,0,1,1.1625830299708724,1,0,0,1,0,0,0.8264883533425095,High Risk,100.0,1200.0
1,0,1,0,-0.9194006023861248,1,0,0,0,0,0,0,0,0,1,0.1760675792532921,1,0,0,1,0,1,0.8088474090696405,High Risk,70.3,843.5999999999999
0,0,0,0,0.5475777369738324,1,1,0,0,0,0,1,1,0,0,1.0313797966262783,1,0,0,0,0,1,0.6495995003767244,Medium Risk,96.05,1152.6
1,0,1,1,1.607062093178246,0,0,1,1,1,1,0,0,2,0,-0.6559934322105255,0,0,1,0,0,0,0.017498788513280555,Low Risk,45.25,543.0
0,1,0,0,-1.2861451872261145,0,0,0,0,0,0,0,0,0,0,-1.326956802732247,0,0,0,0,1,1,0.7270136112884183,High Risk,25.049999999999997,300.59999999999997
1,0,0,0,-1.163896992279451,1,0,0,0,1,1,0,1,0,1,0.8437093489308467,1,0,0,1,0,0,0.8425113811668328,High Risk,90.4,1084.8000000000002
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,0,0.1661027767207914,1,0,0,0,0,1,0.7450304826484169,High Risk,70.0,840.0
1,1,1,0,-0.6749042124927986,1,0,0,1,0,0,0,0,0,1,0.3089316130199696,1,0,1,0,0,1,0.7305204552471098,High Risk,74.3,891.5999999999999
1,1,0,0,1.403315101600474,1,1,1,1,1,1,1,1,2,1,1.6973607658817491,1,0,1,0,0,0,0.14116297703131842,Low Risk,116.1,1393.1999999999998
1,0,0,0,0.2215825504493974,1,0,0,0,0,0,0,0,1,1,0.1810499805195427,1,0,0,0,0,1,0.367618440018754,Low Risk,70.45,845.4000000000001
1,0,1,0,1.607062093178246,1,1,1,1,1,1,1,1,2,0,1.6425543519529948,1,0,1,0,0,0,0.07951606350379102,Low Risk,114.45,1373.4
0,0,1,1,-1.041648797332788,1,0,1,0,0,0,0,0,0,0,-0.4749661862034273,0,0,0,0,1,0,0.3660253725297564,Low Risk,50.7,608.4000000000001
1,1,1,0,0.8735729234982674,1,1,0,0,1,0,1,1,0,1,1.1310278219512864,1,0,1,0,0,0,0.7135528093606921,High Risk,99.05,1188.6
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,0.1212611653245379,1,0,0,1,0,1,0.8211640266846285,High Risk,68.65,823.8000000000001
1,0,0,0,-0.3489090259683637,1,1,1,0,0,0,0,0,0,1,-0.3105469444171641,0,0,0,0,0,1,0.4189747831983125,Medium Risk,55.65,667.8
1,0,1,1,0.1400837538182887,1,1,0,0,0,0,0,0,2,0,-1.3252960023101632,0,1,1,0,0,0,0.04403490771754729,Low Risk,25.1,301.20000000000005
1,1,1,0,-0.2266608310217006,1,1,0,1,1,0,0,1,0,1,1.0147717924054436,1,0,0,1,0,1,0.8373510876570649,High Risk,95.55,1146.6
1,0,1,1,0.0993343555027343,1,0,0,0,0,0,0,0,2,0,-1.5079840487393448,0,1,0,0,1,0,0.0346932500472801,Low Risk,19.6,235.20000000000002
1,0,0,0,-0.7971524074394618,1,0,0,0,0,0,0,1,0,1,0.5264964683129039,1,0,0,1,0,1,0.8430764437939543,High Risk,80.85,970.1999999999999
1,0,0,0,-1.2046463905950056,1,0,0,0,0,1,1,1,0,1,0.1445123712337061,0,0,0,1,0,1,0.745374651910041,High Risk,69.35,832.1999999999999
0,0,1,1,0.3030813470805062,1,1,0,0,0,0,0,0,0,1,-1.288758393024327,0,1,0,1,0,0,0.2490032803837572,Low Risk,26.200000000000003,314.40000000000003
0,0,0,0,0.9958211184449304,1,1,1,1,0,1,0,0,0,1,0.7490437248720887,1,0,0,0,0,0,0.29310706506009504,Low Risk,87.55,1050.6
0,0,1,1,1.2810669066538112,1,1,0,1,0,0,0,0,1,1,-0.3703357596121688,0,0,0,0,0,0,0.08851996864659364,Low Risk,53.85,646.2
1,0,0,0,-0.5934054158616899,1,1,0,0,1,0,0,1,0,1,0.8536741514633475,1,0,1,0,0,1,0.8243229696572575,High Risk,90.7,1088.4
1,0,1,1,0.2215825504493974,1,1,1,0,1,1,1,1,2,1,0.6776293067224999,0,0,0,0,0,0,0.09657946488254177,Low Risk,85.4,1024.8000000000002
0,1,1,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,0.1411907703895393,1,0,0,1,0,1,0.8445937373638359,High Risk,69.25,831.0
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,1,0,0,0,0.4268484429878957,1,0,0,1,0,1,0.8506804101270982,High Risk,77.85,934.1999999999999
1,0,0,0,-1.2861451872261145,1,0,1,0,0,1,0,0,0,1,-0.3670141587680018,0,0,0,1,0,1,0.5405872340541861,Medium Risk,53.95,647.4000000000001
1,0,0,0,-0.9194006023861248,1,1,0,0,0,0,1,1,0,1,0.2375171948703807,0,0,1,0,0,1,0.7579199041547164,High Risk,72.15,865.8000000000001
0,0,0,0,-0.5119066192305812,1,0,1,0,1,0,1,0,0,1,0.8104933404891773,1,0,0,0,0,0,0.679012074359629,Medium Risk,89.4,1072.8000000000002
0,0,1,0,1.4848138982315828,1,1,0,1,1,0,0,0,0,1,0.6776293067224999,1,0,0,0,0,0,0.36439628945026514,Low Risk,85.4,1024.8000000000002
0,1,1,0,0.0585849571871799,1,1,0,1,1,0,0,1,0,1,0.9715909814312736,1,0,0,1,0,1,0.8076926309387251,High Risk,94.25,1131.0
0,0,0,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-0.6327422263013568,0,0,0,0,1,1,0.5142446678912772,Medium Risk,45.95,551.4000000000001
0,0,0,0,-1.041648797332788,1,0,0,0,0,0,0,0,0,0,-1.4830720424080928,0,1,0,0,1,0,0.337545469436781,Low Risk,20.35,244.20000000000002
0,0,0,0,-1.041648797332788,0,0,0,0,0,0,0,0,0,0,-1.326956802732247,0,0,0,0,0,0,0.620542909955749,Medium Risk,25.049999999999997,300.59999999999997
1,0,1,1,1.5663126948626918,1,1,1,1,1,1,1,1,2,1,0.8719429561062655,0,0,0,0,1,0,0.03599261927253073,Low Risk,91.25,1095.0
0,0,1,0,1.2810669066538112,1,0,1,0,1,0,1,1,2,1,1.129367021529203,1,0,0,0,0,0,0.13426551064372233,Low Risk,99.0,1188.0
0,0,1,0,-0.389658424283918,1,0,0,0,1,1,0,0,0,0,-0.3570493562355011,0,0,0,1,0,0,0.4046824771786152,Medium Risk,54.25,651.0
1,0,0,0,0.3438307453960605,1,0,0,0,0,0,0,0,2,0,-1.4897152440964267,0,1,0,0,1,0,0.03803108874035331,Low Risk,20.15,241.79999999999998
1,0,1,0,1.5255632965471373,1,1,0,0,0,0,0,0,2,0,-1.3535296094855822,0,1,0,0,0,0,0.01887428363523868,Low Risk,24.25,291.0
1,0,1,1,0.955071720129376,1,1,0,1,0,1,1,0,0,1,1.061274204223781,1,0,1,0,0,0,0.3988059280806938,Low Risk,96.95,1163.4
0,0,0,0,-0.715653610808353,1,0,1,0,0,0,1,0,0,0,0.7042021134758353,1,0,0,1,0,1,0.7314234732207866,High Risk,86.2,1034.4
1,1,1,0,1.607062093178246,1,1,0,0,1,0,1,1,2,1,0.2806980058445508,0,0,1,0,0,0,0.11457764073815066,Low Risk,73.45,881.4000000000001
1,1,0,0,-0.9601500007016792,1,1,0,0,0,0,0,1,0,1,0.6444132982808305,1,0,1,0,0,1,0.8795275792695842,High Risk,84.4,1012.8000000000001
1,0,0,0,-0.7971524074394618,1,0,0,0,0,0,0,0,0,1,0.1710851779870419,1,0,0,1,0,0,0.8014214755605725,High Risk,70.15,841.8000000000001
0,0,1,0,0.0585849571871799,1,1,0,0,0,0,0,0,0,0,-1.338582405686831,0,1,0,1,0,0,0.28437615365303404,Low Risk,24.700000000000003,296.40000000000003
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.5179488512718458,0,1,1,0,0,0,0.37430593801220025,Low Risk,19.299999999999997,231.59999999999997
1,0,0,0,-0.4304078225994724,1,0,0,0,0,0,0,0,1,0,-1.4847328428301765,0,1,1,0,0,0,0.12772474186073465,Low Risk,20.29999999999999,243.59999999999988
1,1,1,0,-1.2861451872261145,1,1,0,0,0,0,1,1,0,1,0.9998245886066924,1,0,0,1,0,1,0.9443440152303373,High Risk,95.1,1141.1999999999998
1,1,0,0,-0.5934054158616899,1,1,1,1,0,0,0,0,0,1,-0.2192029212025733,0,0,1,0,0,0,0.5044604901291931,Medium Risk,58.4,700.8
0,0,0,0,-1.041648797332788,1,1,1,0,0,0,0,0,0,1,0.486637258182901,1,0,0,0,1,1,0.7697112494574925,High Risk,79.65,955.8000000000001
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.512966450005595,0,1,0,0,1,0,0.38076875072789756,Low Risk,19.450000000000003,233.40000000000003
0,0,1,0,1.5663126948626918,1,1,0,0,0,0,0,0,2,0,-1.3286176031543302,0,1,0,0,0,0,0.018274219873586305,Low Risk,25.0,300.0
0,0,0,0,-0.8379018057550162,1,1,1,0,1,1,0,0,0,1,-0.1112508937671478,0,0,0,0,1,1,0.47227206420925516,Medium Risk,61.65,739.8
1,0,1,0,0.5475777369738324,0,0,1,0,1,1,0,0,2,0,-0.817091073152622,0,0,1,0,0,0,0.05424831152281087,Low Risk,40.4,484.79999999999995
1,1,1,0,0.832823525182713,1,1,0,1,0,0,1,1,0,1,1.2256934460100444,1,0,0,1,0,1,0.7478770898963017,High Risk,101.9,1222.8000000000002
1,0,1,1,1.403315101600474,1,0,1,1,1,0,1,1,2,0,0.5431044725337385,0,0,1,0,0,0,0.03145051729320943,Low Risk,81.35,976.1999999999999
0,0,1,0,0.0178355588716256,1,1,0,0,1,1,0,1,0,1,0.9965029877625255,1,0,1,0,0,0,0.671809612637979,Medium Risk,95.0,1140.0
0,0,1,1,-1.1231475939638966,1,0,0,0,0,0,0,0,0,0,0.164441976298708,1,0,1,0,0,0,0.6830816839387976,Medium Risk,69.95,839.4000000000001
1,1,0,0,1.5663126948626918,1,1,0,0,0,0,0,0,2,1,-1.3402432061089145,0,1,0,0,1,0,0.03281274771750923,Low Risk,24.65,295.79999999999995
0,0,0,0,-1.0008993990172337,1,0,0,0,0,0,0,0,0,0,-0.6825662389638609,0,0,0,0,1,0,0.5228964775677623,Medium Risk,44.45,533.4000000000001
0,1,0,0,0.506828338658278,1,1,0,0,1,0,1,1,1,1,1.167565431237123,1,0,0,0,0,0,0.5996567127840877,Medium Risk,100.15,1201.8000000000002
0,0,1,1,1.5255632965471373,0,0,0,1,1,1,1,1,1,1,-0.2192029212025733,0,0,0,0,0,0,0.11519392479641308,Low Risk,58.4,700.8
0,0,1,1,-0.5526560175461356,1,1,0,0,0,1,0,1,1,1,0.8088325400670935,1,0,0,0,0,0,0.5100057044310222,Medium Risk,89.35,1072.1999999999998
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,1,0.1976579847403773,1,0,0,1,0,1,0.8496113119962263,High Risk,70.95,851.4000000000001
0,0,0,0,-1.1231475939638966,1,1,0,0,1,1,0,0,0,1,0.5896068843520759,1,0,0,1,0,0,0.8439127044756464,High Risk,82.75,993.0
0,0,1,1,0.5475777369738324,1,1,0,0,0,0,0,0,1,0,-1.3302784035764137,0,1,0,0,1,0,0.06917568901062372,Low Risk,24.949999999999996,299.4
0,0,0,0,-1.163896992279451,1,0,0,1,0,0,0,0,0,0,-0.4749661862034273,0,0,1,0,0,1,0.5119537936664903,Medium Risk,50.7,608.4000000000001
1,1,1,0,-1.2453957889105598,1,1,0,0,0,0,1,0,0,1,0.7257925189629201,1,0,0,0,1,1,0.8989715954521031,High Risk,86.85,1042.1999999999998
1,0,1,1,0.4253295420271693,0,0,0,1,0,0,0,0,0,0,-1.185788766855152,0,0,1,0,0,0,0.27748065511321474,Low Risk,29.299999999999997,351.59999999999997
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,0,-0.6792446381196942,0,0,0,0,1,0,0.5525801480415196,Medium Risk,44.55,534.5999999999999
1,0,1,1,1.0773199150760393,1,0,0,1,1,1,1,1,1,0,0.3903108337020596,0,0,1,0,0,0,0.08725036313307134,Low Risk,76.75,921.0
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.4897152440964267,0,1,0,0,1,1,0.3796287818734553,Low Risk,20.15,241.79999999999998
1,0,1,1,0.1400837538182887,1,0,1,0,1,0,0,1,1,1,-0.0431580764617255,0,0,1,0,0,0,0.16488711321385652,Low Risk,63.7,764.4000000000001
0,0,0,0,-0.4304078225994724,1,0,1,0,0,0,0,0,0,1,-0.50486059380093,0,0,0,1,0,0,0.46118886803748393,Medium Risk,49.8,597.5999999999999
1,0,1,0,1.403315101600474,1,0,1,1,0,0,1,1,1,1,1.192477437568375,1,0,1,0,0,0,0.2102153442272039,Low Risk,100.9,1210.8000000000002
1,0,1,0,-1.2046463905950056,0,0,0,0,0,1,0,0,0,1,-1.1658591617901504,0,0,0,1,0,0,0.7116600560388644,High Risk,29.9,358.79999999999995
0,0,0,0,-1.041648797332788,1,0,1,0,0,0,0,1,1,1,-0.1959517152934047,0,0,0,1,0,0,0.46220814075704125,Medium Risk,59.1,709.2
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,1,0,0,0,0.4650468526958157,1,0,0,1,0,1,0.8573684891884231,High Risk,79.0,948.0
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0,0,-1.4863936432522598,0,1,0,0,1,0,0.37224052989080847,Low Risk,20.25,243.0
1,0,1,1,0.7105753302360499,1,0,0,0,0,0,0,0,1,1,-1.4830720424080928,0,1,0,0,1,0,0.05811743493963302,Low Risk,20.35,244.20000000000002
0,1,1,0,0.5883271352893868,1,1,1,1,1,0,0,0,0,1,0.0814019551945346,0,0,1,0,0,0,0.2895498624179158,Low Risk,67.45,809.4000000000001
1,0,0,0,-0.3081596276528093,1,1,1,1,1,1,0,1,0,0,0.5563908759104065,0,0,0,0,0,0,0.3223711503947952,Low Risk,81.75,981.0
0,0,0,1,0.5475777369738324,1,0,1,1,0,1,1,1,1,1,1.3353062738675532,1,0,0,0,0,1,0.21963033887089758,Low Risk,105.2,1262.4
1,1,1,0,-0.7971524074394618,1,0,0,1,0,1,0,1,0,1,0.7988677375345927,1,0,0,0,0,1,0.7269633722102901,High Risk,89.05,1068.6
0,1,1,0,1.607062093178246,1,1,0,1,1,0,1,1,1,0,1.3286630721792192,1,0,1,0,0,0,0.3137217902513179,Low Risk,105.0,1260.0
1,0,0,0,0.5475777369738324,1,0,0,0,0,0,0,0,0,1,-0.6576542326326088,0,0,1,0,0,0,0.29700550005990334,Low Risk,45.2,542.4000000000001
1,0,1,0,1.5255632965471373,1,0,0,0,0,0,0,0,2,0,-1.4996800466289273,0,1,1,0,0,0,0.01485690439871797,Low Risk,19.85,238.20000000000002
0,1,0,0,0.1808331521338431,1,1,0,0,0,0,0,0,0,1,0.3737028294812249,1,0,0,1,0,1,0.7622443388538159,High Risk,76.25,915.0
1,0,0,0,-0.4304078225994724,1,1,1,0,0,0,1,1,0,1,1.207424641367126,1,0,0,0,0,1,0.7731515401998067,High Risk,101.35,1216.1999999999998
0,0,1,1,0.1400837538182887,1,1,0,1,1,0,1,0,0,1,1.0745606076004484,1,0,0,0,0,1,0.6253635599149759,Medium Risk,97.35,1168.1999999999998
0,0,0,0,-1.1231475939638966,1,0,0,0,0,1,0,1,0,1,0.6776293067224999,1,0,1,0,0,1,0.7794298518751184,High Risk,85.4,1024.8000000000002
0,0,0,0,1.4440644999160286,1,0,1,0,1,0,0,0,1,1,-0.3504061545471671,0,0,1,0,0,0,0.06804741898503386,Low Risk,54.45,653.4000000000001
0,0,1,1,1.5663126948626918,1,1,1,1,1,1,0,0,1,1,1.0014853890287765,1,0,1,0,0,0,0.09546268279539792,Low Risk,95.15,1141.8000000000002
0,0,1,0,1.0365705167604848,1,1,1,0,0,1,0,1,1,1,0.1129571632141206,0,0,0,1,0,0,0.14406183152322768,Low Risk,68.4,820.8000000000001
1,1,0,0,0.0993343555027343,1,1,0,0,0,0,1,1,0,1,1.011450191561277,1,0,0,1,0,1,0.8612438431285979,High Risk,95.45,1145.4
1,1,1,0,-0.3489090259683637,1,1,1,0,0,0,0,0,0,1,0.4600644514295651,1,0,0,1,0,1,0.760559242408026,High Risk,78.85,946.1999999999999
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.4780896411418425,0,1,0,0,1,0,0.3797808189249917,Low Risk,20.499999999999993,245.99999999999991
1,0,0,0,0.7513247285516043,1,0,0,0,0,0,0,0,2,0,-1.4797504415639258,0,1,0,0,1,0,0.02817700168796373,Low Risk,20.450000000000003,245.40000000000003
1,0,0,0,-0.5119066192305812,1,1,0,0,0,1,1,1,0,1,1.1144198177304518,1,0,0,0,1,0,0.8107932989024028,High Risk,98.55,1182.6
1,0,1,1,0.9143223218138218,1,0,1,1,0,1,0,0,2,0,-0.2474365283779923,0,0,0,0,0,1,0.016660346246168,Low Risk,57.55,690.5999999999999
1,0,0,0,0.8735729234982674,1,1,0,0,1,0,0,1,0,0,0.8104933404891773,1,0,1,0,0,0,0.5478636464271667,Medium Risk,89.4,1072.8000000000002
0,0,1,1,1.1995681100227022,1,0,1,0,1,0,0,0,1,0,-0.3404413520146664,0,0,1,0,0,0,0.04869434640563854,Low Risk,54.75,657.0
1,0,0,0,-0.9601500007016792,0,0,0,0,0,0,1,0,0,1,-1.0064223212701373,0,0,1,0,0,1,0.7428661375695221,High Risk,34.7,416.40000000000003
0,0,1,1,1.5663126948626918,1,1,1,1,1,1,1,1,2,0,1.647536753219245,1,0,0,0,0,0,0.06135884439802783,Low Risk,114.6,1375.1999999999998
1,0,0,0,1.3218163049693654,1,1,1,0,0,1,0,1,1,0,0.9483397755221048,1,0,0,1,0,0,0.21218719478135065,Low Risk,93.55,1122.6
0,0,1,1,-0.389658424283918,1,1,1,0,0,0,0,0,1,0,0.5597124767545733,1,0,1,0,0,0,0.3494374511594321,Low Risk,81.85,982.1999999999999
0,0,0,0,0.506828338658278,1,1,1,1,0,0,0,1,1,0,1.054631002535447,1,0,0,0,0,0,0.2839143335571364,Low Risk,96.75,1161.0
1,0,0,0,1.4848138982315828,1,0,0,0,0,0,0,0,2,1,-1.5179488512718458,0,1,0,0,0,0,0.019201651729972888,Low Risk,19.299999999999997,231.59999999999997
1,1,0,0,-0.6749042124927986,1,0,0,0,0,0,0,0,0,0,0.1544771737662073,1,0,0,1,0,0,0.7781460341380634,High Risk,69.65,835.8000000000001
0,0,1,1,1.36256570328492,1,0,1,1,0,1,0,0,2,1,-0.225846122890907,0,0,1,0,0,0,0.016423400408460905,Low Risk,58.2,698.4000000000001
1,0,0,0,-1.163896992279451,1,1,1,0,0,0,1,0,0,0,0.8520133510412641,1,0,0,1,0,0,0.8392108845576994,High Risk,90.65,1087.8000000000002
1,1,1,0,-0.1451620343905918,1,0,1,0,1,0,0,1,1,0,0.8337445463983455,1,0,0,0,0,0,0.40139249899115953,Medium Risk,90.1,1081.1999999999998
0,1,0,0,0.7105753302360499,1,1,0,1,0,1,1,1,1,1,1.388451887374224,1,0,0,1,0,0,0.5355500035388135,Medium Risk,106.8,1281.6
